Datacode,Rectype,Year,Plot,Spnum2,Cover
CEE01,2,2013,106,s265,0
CEE01,2,2013,106,s161,0
CEE01,2,2013,106,s55,0
CEE01,2,2013,106,s56,0
CEE01,2,2013,106,s58,0
CEE01,2,2013,106,s4,0
CEE01,2,2013,106,s31,2
CEE01,2,2013,106,s32,0
CEE01,2,2013,106,s33,0
CEE01,2,2013,106,s34,7
CEE01,2,2013,106,s407,0
CEE01,2,2013,106,s71,0
CEE01,2,2013,106,s164,0
CEE01,2,2013,106,s106,0
CEE01,2,2013,106,s145,0
CEE01,2,2013,106,s16,0
CEE01,2,2013,106,s14,3
CEE01,2,2013,106,s11,0
CEE01,2,2013,106,s78,0
CEE01,2,2013,106,s300,0
CEE01,2,2013,106,s216,0
CEE01,2,2013,106,s250,0
CEE01,2,2013,106,s500,1
CEE01,2,2013,106,s293,0
CEE01,2,2013,106,s86,0
CEE01,2,2013,106,s87,0
CEE01,2,2013,106,s90,0
CEE01,2,2013,106,s92,0
CEE01,2,2013,106,s255,0
CEE01,2,2013,106,s102,0
CEE01,2,2013,106,s15,25
CEE01,2,2013,106,s385,2
CEE01,2,2013,106,s111,0
CEE01,2,2013,106,s42,0
CEE01,2,2013,106,s120,0
CEE01,2,2013,106,s121,0
CEE01,2,2013,106,s3,0
CEE01,2,2013,106,s122,0
CEE01,2,2013,106,s201,0
CEE01,2,2013,106,s275,0
CEE01,2,2013,106,s125,0
CEE01,2,2013,106,s127,95
CEE01,2,2013,106,s128,0
CEE01,2,2013,106,s130,0
CEE01,2,2013,106,s18,12
CEE01,2,2013,106,s21,12
CEE01,2,2013,106,s43,0
CEE01,2,2013,106,s180,4
CEE01,2,2013,106,s284,0
CEE01,2,2013,106,s189,0
CEE01,2,2013,106,s140,0
CEE01,2,2013,107,s212,0
CEE01,2,2013,107,s46,6
CEE01,2,2013,107,s40,0
CEE01,2,2013,107,s462,0
CEE01,2,2013,107,s2,70
CEE01,2,2013,107,s50,0
CEE01,2,2013,107,s52,0
CEE01,2,2013,107,s54,0
CEE01,2,2013,107,s265,0
CEE01,2,2013,107,s161,2
CEE01,2,2013,107,s55,0
CEE01,2,2013,107,s56,0
CEE01,2,2013,107,s58,0
CEE01,2,2013,107,s4,0
CEE01,2,2013,107,s31,0
CEE01,2,2013,107,s32,0
CEE01,2,2013,107,s33,0
CEE01,2,2013,107,s34,0
CEE01,2,2013,107,s407,1
CEE01,2,2013,107,s71,0
CEE01,2,2013,107,s164,0
CEE01,2,2013,107,s106,0
CEE01,2,2013,107,s145,0
CEE01,2,2013,107,s16,0
CEE01,2,2013,107,s14,0
CEE01,2,2013,107,s11,0
CEE01,2,2013,107,s78,0
CEE01,2,2013,107,s300,0
CEE01,2,2013,107,s216,0
CEE01,2,2013,107,s250,0
CEE01,2,2013,107,s500,0
CEE01,2,2013,107,s293,0
CEE01,2,2013,107,s86,0
CEE01,2,2013,107,s87,0
CEE01,2,2013,107,s90,0
CEE01,2,2013,107,s92,0
CEE01,2,2013,107,s255,0
CEE01,2,2013,107,s102,0
CEE01,2,2013,107,s15,6
CEE01,2,2013,107,s385,0
CEE01,2,2013,107,s111,1
CEE01,2,2013,107,s42,0
CEE01,2,2013,107,s120,0
CEE01,2,2013,107,s121,0
CEE01,2,2013,107,s3,0
CEE01,2,2013,107,s122,0
CEE01,2,2013,107,s201,0
CEE01,2,2013,107,s275,0
CEE01,2,2013,107,s125,0
CEE01,2,2013,107,s127,35
CEE01,2,2013,107,s128,0
CEE01,2,2013,107,s130,0
CEE01,2,2013,107,s18,60
CEE01,2,2013,107,s21,15
CEE01,2,2013,107,s43,0
CEE01,2,2013,107,s180,0
CEE01,2,2013,107,s284,0
CEE01,2,2013,107,s189,0
CEE01,2,2013,107,s140,3
CEE01,2,2013,108,s212,0
CEE01,2,2013,108,s46,2
CEE01,2,2013,108,s40,0
CEE01,2,2013,108,s462,0
CEE01,2,2013,108,s2,60
CEE01,2,2013,108,s50,0
CEE01,2,2013,108,s52,0
CEE01,2,2013,108,s54,0
CEE01,2,2013,108,s265,0
CEE01,2,2013,108,s161,0
CEE01,2,2013,108,s55,0
CEE01,2,2013,108,s56,0
CEE01,2,2013,108,s58,0
CEE01,2,2013,108,s4,0
CEE01,2,2013,108,s31,3
CEE01,2,2013,108,s32,0
CEE01,2,2013,108,s33,1
CEE01,2,2013,108,s34,3
CEE01,2,2013,108,s407,0
CEE01,2,2013,108,s71,0
CEE01,2,2013,108,s164,0
CEE01,2,2013,108,s106,0
CEE01,2,2013,108,s145,0
CEE01,2,2013,108,s16,0
CEE01,2,2013,108,s14,0
CEE01,2,2013,108,s11,0
CEE01,2,2013,108,s78,0
CEE01,2,2013,108,s300,0
CEE01,2,2013,108,s216,0
CEE01,2,2013,108,s250,0
CEE01,2,2013,108,s500,0
CEE01,2,2013,108,s293,0
CEE01,2,2013,108,s86,0
CEE01,2,2013,108,s87,0
CEE01,2,2013,108,s90,0
CEE01,2,2013,108,s92,0
CEE01,2,2013,108,s255,0
CEE01,2,2013,108,s102,0
CEE01,2,2013,108,s15,0
CEE01,2,2013,108,s385,0
CEE01,2,2013,108,s111,0
CEE01,2,2013,108,s42,0
CEE01,2,2013,108,s120,0
CEE01,2,2013,108,s121,0
CEE01,2,2013,108,s3,0
CEE01,2,2013,108,s122,0
CEE01,2,2013,108,s201,0
CEE01,2,2013,108,s275,0
CEE01,2,2013,108,s125,0
CEE01,2,2013,108,s127,50
CEE01,2,2013,108,s128,0
CEE01,2,2013,108,s130,0
CEE01,2,2013,108,s18,30
CEE01,2,2013,108,s21,50
CEE01,2,2013,108,s43,0
CEE01,2,2013,108,s180,0
CEE01,2,2013,108,s284,0
CEE01,2,2013,108,s189,0
CEE01,2,2013,108,s140,5
CEE01,2,2013,109,s212,0
CEE01,2,2013,109,s46,1
CEE01,2,2013,109,s40,0
CEE01,2,2013,109,s462,0
CEE01,2,2013,109,s2,35
CEE01,2,2013,109,s50,0
CEE01,2,2013,109,s52,0
CEE01,2,2013,109,s54,0
CEE01,2,2013,109,s265,0
CEE01,2,2013,109,s161,0
CEE01,2,2013,109,s55,0
CEE01,2,2013,109,s56,0
CEE01,2,2013,109,s58,1
CEE01,2,2013,109,s4,0
CEE01,2,2013,109,s31,2
CEE01,2,2013,109,s32,0
CEE01,2,2013,109,s33,0
CEE01,2,2013,109,s34,0
CEE01,2,2013,109,s407,0
CEE01,2,2013,109,s71,0
CEE01,2,2013,109,s164,0
CEE01,2,2013,109,s106,0
CEE01,2,2013,109,s145,0
CEE01,2,2013,109,s16,0
CEE01,2,2013,109,s14,0
CEE01,2,2013,109,s11,0
CEE01,2,2013,109,s78,0
CEE01,2,2013,109,s300,0
CEE01,2,2013,109,s216,0
CEE01,2,2013,109,s250,0
CEE01,2,2013,109,s500,0
CEE01,2,2013,109,s293,0
CEE01,2,2013,109,s86,0
CEE01,2,2013,109,s87,0
CEE01,2,2013,109,s90,0
CEE01,2,2013,109,s92,0
CEE01,2,2013,109,s255,0
CEE01,2,2013,109,s102,0
CEE01,2,2013,109,s15,30
CEE01,2,2013,109,s385,0
CEE01,2,2013,109,s111,0
CEE01,2,2013,109,s42,0
CEE01,2,2013,109,s120,0
CEE01,2,2013,109,s121,0
CEE01,2,2013,109,s3,0
CEE01,2,2013,109,s122,0
CEE01,2,2013,109,s201,0
CEE01,2,2013,109,s275,0
CEE01,2,2013,109,s125,0
CEE01,2,2013,109,s127,75
CEE01,2,2013,109,s128,0
CEE01,2,2013,109,s130,0
CEE01,2,2013,109,s18,65
CEE01,2,2013,109,s21,18
CEE01,2,2013,109,s43,12
CEE01,2,2013,109,s180,1
CEE01,2,2013,109,s284,0
CEE01,2,2013,109,s189,0
CEE01,2,2013,109,s140,0
CEE01,2,2013,110,s212,0
CEE01,2,2013,110,s46,0
CEE01,2,2013,110,s40,0
CEE01,2,2013,110,s462,0
CEE01,2,2013,110,s2,30
CEE01,2,2013,110,s50,0
CEE01,2,2013,110,s52,0
CEE01,2,2013,110,s54,0
CEE01,2,2013,110,s265,0
CEE01,2,2013,110,s161,5
CEE01,2,2013,110,s55,0
CEE01,2,2013,110,s56,0
CEE01,2,2013,110,s58,0
CEE01,2,2013,110,s4,0
CEE01,2,2013,110,s31,6
CEE01,2,2013,110,s32,0
CEE01,2,2013,110,s33,2
CEE01,2,2013,110,s34,40
CEE01,2,2013,110,s407,0
CEE01,2,2013,110,s71,0
CEE01,2,2013,110,s164,0
CEE01,2,2013,110,s106,0
CEE01,2,2013,110,s145,0
CEE01,2,2013,110,s16,2
CEE01,2,2013,110,s14,7
CEE01,2,2013,110,s11,0
CEE01,2,2013,110,s78,0
CEE01,2,2013,110,s300,1
CEE01,2,2013,110,s216,0
CEE01,2,2013,110,s250,0
CEE01,2,2013,110,s500,0
CEE01,2,2013,110,s293,0
CEE01,2,2013,110,s86,0
CEE01,2,2013,110,s87,0
CEE01,2,2013,110,s90,0
CEE01,2,2013,110,s92,0
CEE01,2,2013,110,s255,0
CEE01,2,2013,110,s102,0
CEE01,2,2013,110,s15,0
CEE01,2,2013,110,s385,2
CEE01,2,2013,110,s111,1
CEE01,2,2013,110,s42,0
CEE01,2,2013,110,s120,0
CEE01,2,2013,110,s121,0
CEE01,2,2013,110,s3,0
CEE01,2,2013,110,s122,0
CEE01,2,2013,110,s201,0
CEE01,2,2013,110,s275,0
CEE01,2,2013,110,s125,0
CEE01,2,2013,110,s127,80
CEE01,2,2013,110,s128,0
CEE01,2,2013,110,s130,0
CEE01,2,2013,110,s18,80
CEE01,2,2013,110,s21,17
CEE01,2,2013,110,s43,0
CEE01,2,2013,110,s180,0
CEE01,2,2013,110,s284,0
CEE01,2,2013,110,s189,0
CEE01,2,2013,110,s140,0
CEE01,2,2013,201,s212,0
CEE01,2,2013,201,s46,9
CEE01,2,2013,201,s40,0
CEE01,2,2013,201,s462,0
CEE01,2,2013,201,s2,90
CEE01,2,2013,201,s50,0
CEE01,2,2013,201,s52,0
CEE01,2,2013,201,s54,0
CEE01,2,2013,201,s265,1
CEE01,2,2013,201,s161,0
CEE01,2,2013,201,s55,0
CEE01,2,2013,201,s56,0
CEE01,2,2013,201,s58,1
CEE01,2,2013,201,s4,0
CEE01,2,2013,201,s31,5
CEE01,2,2013,201,s32,0
CEE01,2,2013,201,s33,0
CEE01,2,2013,201,s34,0
CEE01,2,2013,201,s407,0
CEE01,2,2013,201,s71,0
CEE01,2,2013,201,s164,0
CEE01,2,2013,201,s106,0
CEE01,2,2013,201,s145,0
CEE01,2,2013,201,s16,2
CEE01,2,2013,201,s14,0
CEE01,2,2013,201,s11,0
CEE01,2,2013,201,s78,0
CEE01,2,2013,201,s300,0
CEE01,2,2013,201,s216,0
CEE01,2,2013,201,s250,0
CEE01,2,2013,201,s500,0
CEE01,2,2013,201,s293,0
CEE01,2,2013,201,s86,0
CEE01,2,2013,201,s87,0
CEE01,2,2013,201,s90,0
CEE01,2,2013,201,s92,0
CEE01,2,2013,201,s255,0
CEE01,2,2013,201,s102,0
CEE01,2,2013,201,s15,0
CEE01,2,2013,201,s385,0
CEE01,2,2013,201,s111,0
CEE01,2,2013,201,s42,0
CEE01,2,2013,201,s120,0
CEE01,2,2013,201,s121,0
CEE01,2,2013,201,s3,9
CEE01,2,2013,201,s122,0
CEE01,2,2013,201,s201,0
CEE01,2,2013,201,s275,0
CEE01,2,2013,201,s125,0
CEE01,2,2013,201,s127,32
CEE01,2,2013,201,s128,0
CEE01,2,2013,201,s130,0
CEE01,2,2013,201,s18,40
CEE01,2,2013,201,s21,11
CEE01,2,2013,201,s43,9
CEE01,2,2013,201,s180,0
CEE01,2,2013,201,s284,0
CEE01,2,2013,201,s189,0
CEE01,2,2013,201,s140,0
CEE01,2,2013,202,s212,0
CEE01,2,2013,202,s46,22
CEE01,2,2013,202,s40,0
CEE01,2,2013,202,s462,0
CEE01,2,2013,202,s2,100
CEE01,2,2013,202,s50,0
CEE01,2,2013,202,s52,0
CEE01,2,2013,202,s54,0
CEE01,2,2013,202,s265,0
CEE01,2,2013,202,s161,0
CEE01,2,2013,202,s55,0
CEE01,2,2013,202,s56,0
CEE01,2,2013,202,s58,0
CEE01,2,2013,202,s4,0
CEE01,2,2013,202,s31,0
CEE01,2,2013,202,s32,0
CEE01,2,2013,202,s33,0
CEE01,2,2013,202,s34,8
CEE01,2,2013,202,s407,0
CEE01,2,2013,202,s71,0
CEE01,2,2013,202,s164,0
CEE01,2,2013,202,s106,0
CEE01,2,2013,202,s145,0
CEE01,2,2013,202,s16,0
CEE01,2,2013,202,s14,1
CEE01,2,2013,202,s11,0
CEE01,2,2013,202,s78,0
CEE01,2,2013,202,s300,0
CEE01,2,2013,202,s216,0
CEE01,2,2013,202,s250,0
CEE01,2,2013,202,s500,0
CEE01,2,2013,202,s293,0
CEE01,2,2013,202,s86,0
CEE01,2,2013,202,s87,0
CEE01,2,2013,202,s90,0
CEE01,2,2013,202,s92,0
CEE01,2,2013,202,s255,0
CEE01,2,2013,202,s102,0
CEE01,2,2013,202,s15,0
CEE01,2,2013,202,s385,0
CEE01,2,2013,202,s111,0
CEE01,2,2013,202,s42,0
CEE01,2,2013,202,s120,0
CEE01,2,2013,202,s121,20
CEE01,2,2013,202,s3,0
CEE01,2,2013,202,s122,0
CEE01,2,2013,202,s201,0
CEE01,2,2013,202,s275,0
CEE01,2,2013,202,s125,0
CEE01,2,2013,202,s127,7
CEE01,2,2013,202,s128,2
CEE01,2,2013,202,s130,0
CEE01,2,2013,202,s18,12
CEE01,2,2013,202,s21,0
CEE01,2,2013,202,s43,0
CEE01,2,2013,202,s180,0
CEE01,2,2013,202,s284,0
CEE01,2,2013,202,s189,0
CEE01,2,2013,202,s140,0
CEE01,2,2013,203,s212,0
CEE01,2,2013,203,s46,15
CEE01,2,2013,203,s40,0
CEE01,2,2013,203,s462,0
CEE01,2,2013,203,s2,95
CEE01,2,2013,203,s50,0
CEE01,2,2013,203,s52,0
CEE01,2,2013,203,s54,0
CEE01,2,2013,203,s265,0
CEE01,2,2013,203,s161,0
CEE01,2,2013,203,s55,0
CEE01,2,2013,203,s56,0
CEE01,2,2013,203,s58,0
CEE01,2,2013,203,s4,0
CEE01,2,2013,203,s31,0
CEE01,2,2013,203,s32,0
CEE01,2,2013,203,s33,0
CEE01,2,2013,203,s34,8
CEE01,2,2013,203,s407,0
CEE01,2,2013,203,s71,0
CEE01,2,2013,203,s164,0
CEE01,2,2013,203,s106,0
CEE01,2,2013,203,s145,0
CEE01,2,2013,203,s16,0
CEE01,2,2013,203,s14,0
CEE01,2,2013,203,s11,0
CEE01,2,2013,203,s78,0
CEE01,2,2013,203,s300,0
CEE01,2,2013,203,s216,0
CEE01,2,2013,203,s250,0
CEE01,2,2013,203,s500,0
CEE01,2,2013,203,s293,0
CEE01,2,2013,203,s86,0
CEE01,2,2013,203,s87,0
CEE01,2,2013,203,s90,0
CEE01,2,2013,203,s92,0
CEE01,2,2013,203,s255,0
CEE01,2,2013,203,s102,0
CEE01,2,2013,203,s15,0
CEE01,2,2013,203,s385,0
CEE01,2,2013,203,s111,1
CEE01,2,2013,203,s42,0
CEE01,2,2013,203,s120,0
CEE01,2,2013,203,s121,1
CEE01,2,2013,203,s3,0
CEE01,2,2013,203,s122,0
CEE01,2,2013,203,s201,0
CEE01,2,2013,203,s275,0
CEE01,2,2013,203,s125,0
CEE01,2,2013,203,s127,45
CEE01,2,2013,203,s128,0
CEE01,2,2013,203,s130,0
CEE01,2,2013,203,s18,11
CEE01,2,2013,203,s21,0
CEE01,2,2013,203,s43,0
CEE01,2,2013,203,s180,0
CEE01,2,2013,203,s284,0
CEE01,2,2013,203,s189,0
CEE01,2,2013,203,s140,0
CEE01,2,2013,204,s212,0
CEE01,2,2013,204,s46,15
CEE01,2,2013,204,s40,0
CEE01,2,2013,204,s462,0
CEE01,2,2013,204,s2,90
CEE01,2,2013,204,s50,0
CEE01,2,2013,204,s52,11
CEE01,2,2013,204,s54,0
CEE01,2,2013,204,s265,0
CEE01,2,2013,204,s161,0
CEE01,2,2013,204,s55,0
CEE01,2,2013,204,s56,0
CEE01,2,2013,204,s58,0
CEE01,2,2013,204,s4,0
CEE01,2,2013,204,s31,0
CEE01,2,2013,204,s32,0
CEE01,2,2013,204,s33,2
CEE01,2,2013,204,s34,7
CEE01,2,2013,204,s407,0
CEE01,2,2013,204,s71,0
CEE01,2,2013,204,s164,0
CEE01,2,2013,204,s106,0
CEE01,2,2013,204,s145,0
CEE01,2,2013,204,s16,0
CEE01,2,2013,204,s14,2
CEE01,2,2013,204,s11,0
CEE01,2,2013,204,s78,0
CEE01,2,2013,204,s300,0
CEE01,2,2013,204,s216,0
CEE01,2,2013,204,s250,0
CEE01,2,2013,204,s500,0
CEE01,2,2013,204,s293,0
CEE01,2,2013,204,s86,6
CEE01,2,2013,204,s87,0
CEE01,2,2013,204,s90,0
CEE01,2,2013,204,s92,0
CEE01,2,2013,204,s255,0
CEE01,2,2013,204,s102,0
CEE01,2,2013,204,s15,0
CEE01,2,2013,204,s385,1
CEE01,2,2013,204,s111,0
CEE01,2,2013,204,s42,0
CEE01,2,2013,204,s120,0
CEE01,2,2013,204,s121,16
CEE01,2,2013,204,s3,3
CEE01,2,2013,204,s122,0
CEE01,2,2013,204,s201,0
CEE01,2,2013,204,s275,0
CEE01,2,2013,204,s125,0
CEE01,2,2013,204,s127,11
CEE01,2,2013,204,s128,0
CEE01,2,2013,204,s130,0
CEE01,2,2013,204,s18,18
CEE01,2,2013,204,s21,0
CEE01,2,2013,204,s43,0
CEE01,2,2013,204,s180,0
CEE01,2,2013,204,s284,0
CEE01,2,2013,204,s189,0
CEE01,2,2013,204,s140,9
CEE01,2,2013,205,s212,0
CEE01,2,2013,205,s46,18
CEE01,2,2013,205,s40,0
CEE01,2,2013,205,s462,0
CEE01,2,2013,205,s2,75
CEE01,2,2013,205,s50,0
CEE01,2,2013,205,s52,0
CEE01,2,2013,205,s54,0
CEE01,2,2013,205,s265,10
CEE01,2,2013,205,s161,0
CEE01,2,2013,205,s55,0
CEE01,2,2013,205,s56,0
CEE01,2,2013,205,s58,0
CEE01,2,2013,205,s4,0
CEE01,2,2013,205,s31,3
CEE01,2,2013,205,s32,2
CEE01,2,2013,205,s33,1
CEE01,2,2013,205,s34,8
CEE01,2,2013,205,s407,0
CEE01,2,2013,205,s71,0
CEE01,2,2013,205,s164,0
CEE01,2,2013,205,s106,0
CEE01,2,2013,205,s145,0
CEE01,2,2013,205,s16,0
CEE01,2,2013,205,s14,0
CEE01,2,2013,205,s11,0
CEE01,2,2013,205,s78,0
CEE01,2,2013,205,s300,0
CEE01,2,2013,205,s216,0
CEE01,2,2013,205,s250,0
CEE01,2,2013,205,s500,0
CEE01,2,2013,205,s293,0
CEE01,2,2013,205,s86,0
CEE01,2,2013,205,s87,0
CEE01,2,2013,205,s90,1
CEE01,2,2013,205,s92,0
CEE01,2,2013,205,s255,0
CEE01,2,2013,205,s102,0
CEE01,2,2013,205,s15,0
CEE01,2,2013,205,s385,0
CEE01,2,2013,205,s111,0
CEE01,2,2013,205,s42,0
CEE01,2,2013,205,s120,0
CEE01,2,2013,205,s121,10
CEE01,2,2013,205,s3,25
CEE01,2,2013,205,s122,0
CEE01,2,2013,205,s201,0
CEE01,2,2013,205,s275,0
CEE01,2,2013,205,s125,0
CEE01,2,2013,205,s127,22
CEE01,2,2013,205,s128,0
CEE01,2,2013,205,s130,0
CEE01,2,2013,205,s18,50
CEE01,2,2013,205,s21,7
CEE01,2,2013,205,s43,0
CEE01,2,2013,205,s180,0
CEE01,2,2013,205,s284,0
CEE01,2,2013,205,s189,0
CEE01,2,2013,205,s140,0
CEE01,2,2013,206,s212,0
CEE01,2,2013,206,s46,0
CEE01,2,2013,206,s40,0
CEE01,2,2013,206,s462,0
CEE01,2,2013,206,s2,90
CEE01,2,2013,206,s50,0
CEE01,2,2013,206,s52,9
CEE01,2,2013,206,s54,0
CEE01,2,2013,206,s265,0
CEE01,2,2013,206,s161,0
CEE01,2,2013,206,s55,0
CEE01,2,2013,206,s56,0
CEE01,2,2013,206,s58,0
CEE01,2,2013,206,s4,0
CEE01,2,2013,206,s31,2
CEE01,2,2013,206,s32,5
CEE01,2,2013,206,s33,2
CEE01,2,2013,206,s34,0
CEE01,2,2013,206,s407,0
CEE01,2,2013,206,s71,0
CEE01,2,2013,206,s164,3
CEE01,2,2013,206,s106,0
CEE01,2,2013,206,s145,0
CEE01,2,2013,206,s16,0
CEE01,2,2013,206,s14,5
CEE01,2,2013,206,s11,0
CEE01,2,2013,206,s78,0
CEE01,2,2013,206,s300,0
CEE01,2,2013,206,s216,0
CEE01,2,2013,206,s250,0
CEE01,2,2013,206,s500,0
CEE01,2,2013,206,s293,0
CEE01,2,2013,206,s86,0
CEE01,2,2013,206,s87,0
CEE01,2,2013,206,s90,5
CEE01,2,2013,206,s92,0
CEE01,2,2013,206,s255,0
CEE01,2,2013,206,s102,0
CEE01,2,2013,206,s15,0
CEE01,2,2013,206,s385,0
CEE01,2,2013,206,s111,0
CEE01,2,2013,206,s42,0
CEE01,2,2013,206,s120,0
CEE01,2,2013,206,s121,4
CEE01,2,2013,206,s3,0
CEE01,2,2013,206,s122,0
CEE01,2,2013,206,s201,0
CEE01,2,2013,206,s275,0
CEE01,2,2013,206,s125,0
CEE01,2,2013,206,s127,30
CEE01,2,2013,206,s128,0
CEE01,2,2013,206,s130,0
CEE01,2,2013,206,s18,60
CEE01,2,2013,206,s21,10
CEE01,2,2013,206,s43,0
CEE01,2,2013,206,s180,5
CEE01,2,2013,206,s284,0
CEE01,2,2013,206,s189,0
CEE01,2,2013,206,s140,0
CEE01,2,2013,207,s212,0
CEE01,2,2013,207,s46,8
CEE01,2,2013,207,s40,0
CEE01,2,2013,207,s462,0
CEE01,2,2013,207,s2,80
CEE01,2,2013,207,s50,0
CEE01,2,2013,207,s52,8
CEE01,2,2013,207,s54,0
CEE01,2,2013,207,s265,0
CEE01,2,2013,207,s161,0
CEE01,2,2013,207,s55,0
CEE01,2,2013,207,s56,0
CEE01,2,2013,207,s58,0
CEE01,2,2013,207,s4,0
CEE01,2,2013,207,s31,3
CEE01,2,2013,207,s32,0
CEE01,2,2013,207,s33,2
CEE01,2,2013,207,s34,0
CEE01,2,2013,207,s407,0
CEE01,2,2013,207,s71,0
CEE01,2,2013,207,s164,11
CEE01,2,2013,207,s106,0
CEE01,2,2013,207,s145,0
CEE01,2,2013,207,s16,0
CEE01,2,2013,207,s14,1
CEE01,2,2013,207,s11,0
CEE01,2,2013,207,s78,0
CEE01,2,2013,207,s300,0
CEE01,2,2013,207,s216,0
CEE01,2,2013,207,s250,0
CEE01,2,2013,207,s500,0
CEE01,2,2013,207,s293,0
CEE01,2,2013,207,s86,0
CEE01,2,2013,207,s87,0
CEE01,2,2013,207,s90,5
CEE01,2,2013,207,s92,0
CEE01,2,2013,207,s255,0
CEE01,2,2013,207,s102,0
CEE01,2,2013,207,s15,0
CEE01,2,2013,207,s385,0
CEE01,2,2013,207,s111,0
CEE01,2,2013,207,s42,0
CEE01,2,2013,207,s120,0
CEE01,2,2013,207,s121,5
CEE01,2,2013,207,s3,0
CEE01,2,2013,207,s122,0
CEE01,2,2013,207,s201,0
CEE01,2,2013,207,s275,0
CEE01,2,2013,207,s125,1
CEE01,2,2013,207,s127,10
CEE01,2,2013,207,s128,0
CEE01,2,2013,207,s130,0
CEE01,2,2013,207,s18,45
CEE01,2,2013,207,s21,0
CEE01,2,2013,207,s43,0
CEE01,2,2013,207,s180,12
CEE01,2,2013,207,s284,0
CEE01,2,2013,207,s189,0
CEE01,2,2013,207,s140,0
CEE01,2,2013,208,s212,0
CEE01,2,2013,208,s46,5
CEE01,2,2013,208,s40,0
CEE01,2,2013,208,s462,0
CEE01,2,2013,208,s2,70
CEE01,2,2013,208,s50,0
CEE01,2,2013,208,s52,0
CEE01,2,2013,208,s54,0
CEE01,2,2013,208,s265,0
CEE01,2,2013,208,s161,0
CEE01,2,2013,208,s55,1
CEE01,2,2013,208,s56,0
CEE01,2,2013,208,s58,0
CEE01,2,2013,208,s4,0
CEE01,2,2013,208,s31,0
CEE01,2,2013,208,s32,1
CEE01,2,2013,208,s33,0
CEE01,2,2013,208,s34,0
CEE01,2,2013,208,s407,0
CEE01,2,2013,208,s71,0
CEE01,2,2013,208,s164,6
CEE01,2,2013,208,s106,0
CEE01,2,2013,208,s145,0
CEE01,2,2013,208,s16,0
CEE01,2,2013,208,s14,2
CEE01,2,2013,208,s11,0
CEE01,2,2013,208,s78,0
CEE01,2,2013,208,s300,0
CEE01,2,2013,208,s216,0
CEE01,2,2013,208,s250,0
CEE01,2,2013,208,s500,0
CEE01,2,2013,208,s293,0
CEE01,2,2013,208,s86,0
CEE01,2,2013,208,s87,0
CEE01,2,2013,208,s90,0
CEE01,2,2013,208,s92,0
CEE01,2,2013,208,s255,0
CEE01,2,2013,208,s102,0
CEE01,2,2013,208,s15,0
CEE01,2,2013,208,s385,0
CEE01,2,2013,208,s111,2
CEE01,2,2013,208,s42,0
CEE01,2,2013,208,s120,0
CEE01,2,2013,208,s121,6
CEE01,2,2013,208,s3,0
CEE01,2,2013,208,s122,0
CEE01,2,2013,208,s201,0
CEE01,2,2013,208,s275,0
CEE01,2,2013,208,s125,0
CEE01,2,2013,208,s127,25
CEE01,2,2013,208,s128,0
CEE01,2,2013,208,s130,0
CEE01,2,2013,208,s18,50
CEE01,2,2013,208,s21,7
CEE01,2,2013,208,s43,0
CEE01,2,2013,208,s180,4
CEE01,2,2013,208,s284,0
CEE01,2,2013,208,s189,0
CEE01,2,2013,208,s140,0
CEE01,2,2013,209,s212,0
CEE01,2,2013,209,s46,7
CEE01,2,2013,209,s40,0
CEE01,2,2013,209,s462,0
CEE01,2,2013,209,s2,60
CEE01,2,2013,209,s50,0
CEE01,2,2013,209,s52,0
CEE01,2,2013,209,s54,0
CEE01,2,2013,209,s265,0
CEE01,2,2013,209,s161,0
CEE01,2,2013,209,s55,1
CEE01,2,2013,209,s56,0
CEE01,2,2013,209,s58,2
CEE01,2,2013,209,s4,7
CEE01,2,2013,209,s31,5
CEE01,2,2013,209,s32,0
CEE01,2,2013,209,s33,0
CEE01,2,2013,209,s34,12
CEE01,2,2013,209,s407,0
CEE01,2,2013,209,s71,0
CEE01,2,2013,209,s164,0
CEE01,2,2013,209,s106,0
CEE01,2,2013,209,s145,0
CEE01,2,2013,209,s16,0
CEE01,2,2013,209,s14,0
CEE01,2,2013,209,s11,0
CEE01,2,2013,209,s78,0
CEE01,2,2013,209,s300,1
CEE01,2,2013,209,s216,0
CEE01,2,2013,209,s250,0
CEE01,2,2013,209,s500,0
CEE01,2,2013,209,s293,0
CEE01,2,2013,209,s86,0
CEE01,2,2013,209,s87,0
CEE01,2,2013,209,s90,0
CEE01,2,2013,209,s92,0
CEE01,2,2013,209,s255,0
CEE01,2,2013,209,s102,0
CEE01,2,2013,209,s15,0
CEE01,2,2013,209,s385,0
CEE01,2,2013,209,s111,0
CEE01,2,2013,209,s42,0
CEE01,2,2013,209,s120,0
CEE01,2,2013,209,s121,0
CEE01,2,2013,209,s3,18
CEE01,2,2013,209,s122,0
CEE01,2,2013,209,s201,0
CEE01,2,2013,209,s275,0
CEE01,2,2013,209,s125,1
CEE01,2,2013,209,s127,17
CEE01,2,2013,209,s128,0
CEE01,2,2013,209,s130,0
CEE01,2,2013,209,s18,50
CEE01,2,2013,209,s21,0
CEE01,2,2013,209,s43,0
CEE01,2,2013,209,s180,1
CEE01,2,2013,209,s284,0
CEE01,2,2013,209,s189,0
CEE01,2,2013,209,s140,4
CEE01,2,2013,210,s212,0
CEE01,2,2013,210,s46,0
CEE01,2,2013,210,s40,0
